Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Datetime,SMA_Close,Return
32,2023-09-08 00:00:00-04:00,328.22129555095245,334.25693943614147,327.59485724281154,332.37762451171875,19530100,0.0,0.0,2023-09-08 00:00:00-04:00,323.2022445678711,0.03730758615014573
33,2023-09-11 00:00:00-04:00,335.3308366273242,336.5041795763435,333.53108566897896,336.0268859863281,16583300,0.0,0.0,2023-09-11 00:00:00-04:00,324.07767181396486,0.054968718169771336
34,2023-09-12 00:00:00-04:00,333.9188751603195,334.88338504495124,329.6034482538183,329.89178466796875,17565500,0.0,0.0,2023-09-12 00:00:00-04:00,324.4960189819336,0.02602269649001898
35,2023-09-13 00:00:00-04:00,329.43439182854286,334.9430373845784,329.2952001731291,334.1575012207031,16544400,0.0,0.0,2023-09-13 00:00:00-04:00,325.23580780029295,0.046329209844961916
36,2023-09-14 00:00:00-04:00,337.2299965070563,338.9303073512284,334.66461576575824,336.7825622558594,20267000,0.0,0.0,2023-09-14 00:00:00-04:00,326.1456283569336,0.05711613975895813
37,2023-09-15 00:00:00-04:00,335.0126374299956,335.4899006270224,327.783775028641,328.3505554199219,37666900,0.0,0.0,2023-09-15 00:00:00-04:00,326.80885009765626,0.04209780738346769
38,2023-09-18 00:00:00-04:00,325.9442364773031,328.52952334675217,324.5123862217563,327.1971130371094,16834200,0.0,0.0,2023-09-18 00:00:00-04:00,327.43428802490234,0.03974967095654769
39,2023-09-19 00:00:00-04:00,324.3235182842558,327.5252906170438,322.6729121405388,326.7894592285156,16505900,0.0,0.0,2023-09-19 00:00:00-04:00,327.7708709716797,0.021032635134606847
40,2023-09-20 00:00:00-04:00,327.6446448241952,327.72417859034493,318.6955940639006,318.9541015625,21436500,0.0,0.0,2023-09-20 00:00:00-04:00,327.68685150146484,-0.005240825462133114
41,2023-09-21 00:00:00-04:00,317.45263928111274,323.50815939493765,313.21674595875845,317.7210998535156,35529500,0.0,0.0,2023-09-21 00:00:00-04:00,327.3154663085937,-0.022844014102617494
42,2023-09-22 00:00:00-04:00,319.5009604831682,319.6302293863778,314.3602153748025,315.2153625488281,21447900,0.0,0.0,2023-09-22 00:00:00-04:00,327.16830291748045,-0.009250944470161282
43,2023-09-25 00:00:00-04:00,314.7977365490338,315.8716395126455,313.2167414004852,315.74237060546875,17836000,0.0,0.0,2023-09-25 00:00:00-04:00,326.8978439331055,-0.01684307512314831
44,2023-09-26 00:00:00-04:00,313.3460188895013,314.09177305611746,308.2649313883196,310.3729553222656,26297600,0.0,0.0,2023-09-26 00:00:00-04:00,326.3231170654297,-0.0357120169482108
45,2023-09-27 00:00:00-04:00,310.5319794523021,312.5206569520795,307.93676988060184,311.01922607421875,19410100,0.0,0.0,2023-09-27 00:00:00-04:00,325.5465377807617,-0.04756253891787576
46,2023-09-28 00:00:00-04:00,309.22941877885506,313.69402069863094,307.6981588499782,311.86444091796875,19683600,0.0,0.0,2023-09-28 00:00:00-04:00,324.79332733154297,-0.04607797141325709
47,2023-09-29 00:00:00-04:00,315.9511716092095,317.6614356559457,313.19686390121814,313.9624938964844,24140300,0.0,0.0,2023-09-29 00:00:00-04:00,324.1962265014648,-0.03664268586928343
48,2023-10-02 00:00:00-04:00,314.4895012472444,320.067758169859,313.39572240508323,319.9782409667969,20570000,0.0,0.0,2023-10-02 00:00:00-04:00,323.8551681518555,-0.020872641828786898
49,2023-10-03 00:00:00-04:00,319.01369733008727,319.5705549639294,309.44816312482334,311.6158447265625,21033500,0.0,0.0,2023-10-03 00:00:00-04:00,322.8528747558594,-0.06044070556099612
50,2023-10-04 00:00:00-04:00,312.25224389299933,318.2282303988432,312.22241493975946,317.1543273925781,20720100,0.0,0.0,2023-10-04 00:00:00-04:00,322.1608139038086,-0.04181692857739505
51,2023-10-05 00:00:00-04:00,317.283602403962,318.16857860844794,313.11731990075555,317.55206298828125,16965600,0.0,0.0,2023-10-05 00:00:00-04:00,321.6363006591797,-0.03197838815601883
52,2023-10-06 00:00:00-04:00,314.75795747616866,327.3264153710813,314.5093727584194,325.4073486328125,25645500,0.0,0.0,2023-10-06 00:00:00-04:00,321.28778686523435,-0.020970954013965204
53,2023-10-09 00:00:00-04:00,322.9115450349395,328.43011357428543,321.35042574077585,327.9528503417969,19891200,0.0,0.0,2023-10-09 00:00:00-04:00,320.8840850830078,-0.024027945325957534
54,2023-10-10 00:00:00-04:00,329.0863725699347,329.2255945724444,325.81501964871524,326.53094482421875,20557100,0.0,0.0,2023-10-10 00:00:00-04:00,320.71604309082034,-0.010187703968234985
55,2023-10-11 00:00:00-04:00,329.3349750681917,330.9358764594612,327.27671662915185,330.53814697265625,20063200,0.0,0.0,2023-10-11 00:00:00-04:00,320.535075378418,-0.010831282358843008
56,2023-10-12 00:00:00-04:00,328.6986220025752,331.7412966510787,326.85908894316634,329.2852783203125,19313100,0.0,0.0,2023-10-12 00:00:00-04:00,320.16021118164065,-0.02226149681066636
57,2023-10-13 00:00:00-04:00,330.4983645863832,331.94013776769543,324.51242505744653,325.87469482421875,21072400,0.0,0.0,2023-10-13 00:00:00-04:00,320.03641815185546,-0.007540296658054335
58,2023-10-16 00:00:00-04:00,329.1758714626199,334.23708302492,328.72843717707457,330.75689697265625,22158000,0.0,0.0,2023-10-16 00:00:00-04:00,320.2144073486328,0.010879631248895238
59,2023-10-17 00:00:00-04:00,327.7241271710099,331.57221353900786,325.55647583192865,330.1801452636719,18338500,0.0,0.0,2023-10-17 00:00:00-04:00,320.3839416503906,0.01037575092893439
60,2023-10-18 00:00:00-04:00,330.60774245559253,333.69019921995834,326.4414598945438,328.2412109375,23153600,0.0,0.0,2023-10-18 00:00:00-04:00,320.8482971191406,0.02911738500776151
61,2023-10-19 00:00:00-04:00,330.26962378336657,334.97285719493374,329.0366533912921,329.4443359375,25052100,0.0,0.0,2023-10-19 00:00:00-04:00,321.43445892333983,0.03689788336182054
62,2023-10-20 00:00:00-04:00,329.8420776608504,330.0409575646305,323.60758412542964,324.8206787109375,25012600,0.0,0.0,2023-10-20 00:00:00-04:00,321.9147247314453,0.03047223360067508
63,2023-10-23 00:00:00-04:00,323.6274475443902,330.84635687792144,322.55357500174824,327.4556579589844,24374700,0.0,0.0,2023-10-23 00:00:00-04:00,322.5003890991211,0.03709761008968848
64,2023-10-24 00:00:00-04:00,329.42447404302027,329.96142555960404,325.74543822374164,328.6588439941406,31153600,0.0,0.0,2023-10-24 00:00:00-04:00,323.41468353271483,0.05891585706263758
65,2023-10-25 00:00:00-04:00,343.0668051278949,344.240148121963,335.7087031486725,338.741455078125,55053800,0.0,0.0,2023-10-25 00:00:00-04:00,324.80079498291013,0.08913348976468383
66,2023-10-26 00:00:00-04:00,338.6121634531295,339.6959891677825,325.0891489052524,326.0337829589844,37828500,0.0,0.0,2023-10-26 00:00:00-04:00,325.50926208496094,0.045434298310215615
67,2023-10-27 00:00:00-04:00,328.5593868580472,334.81378687215005,326.5408801575892,327.9429016113281,29856500,0.0,0.0,2023-10-27 00:00:00-04:00,326.2082824707031,0.044528910257201515
68,2023-10-30 00:00:00-04:00,331.5225360222556,337.52835146994653,329.95146356842974,335.40045166015625,22828100,0.0,0.0,2023-10-30 00:00:00-04:00,326.9793930053711,0.04819768571375982
69,2023-10-31 00:00:00-04:00,336.9317542981656,337.0808990694986,332.7953006859053,336.1959228515625,20265300,0.0,0.0,2023-10-31 00:00:00-04:00,328.2083969116211,0.07887942330586117
70,2023-11-01 00:00:00-04:00,337.8663933201395,345.45320330849177,337.7271713209932,344.11083984375,28158800,0.0,0.0,2023-11-01 00:00:00-04:00,329.5562225341797,0.08499493818290138
71,2023-11-02 00:00:00-04:00,345.2742110672306,346.8552061905009,342.81819290458253,346.3481140136719,24348100,0.0,0.0,2023-11-02 00:00:00-04:00,330.9960250854492,0.0906813539625888
72,2023-11-03 00:00:00-04:00,347.6507274548739,352.3837905061028,345.3637296925132,350.8027648925781,23624000,0.0,0.0,2023-11-03 00:00:00-04:00,332.2657958984375,0.07804192611649241
73,2023-11-06 00:00:00-05:00,351.4490769063558,355.515919141065,351.34963695289224,354.5116271972656,23828300,0.0,0.0,2023-11-06 00:00:00-05:00,333.59373474121094,0.08098352195380776
74,2023-11-07 00:00:00-05:00,357.36540582438533,360.4080805264429,355.60543684019626,358.489013671875,25833900,0.0,0.0,2023-11-07 00:00:00-05:00,335.19163818359374,0.09787148616147312
75,2023-11-08 00:00:00-05:00,359.6324454851609,361.8100498580061,358.50883779978824,361.1438598632813,26767800,0.0,0.0,2023-11-08 00:00:00-05:00,336.721923828125,0.09259358767191528
76,2023-11-09 00:00:00-05:00,360.2489422231975,362.7248665186119,358.3199224854812,358.6480712890625,24847300,0.0,0.0,2023-11-09 00:00:00-05:00,338.1900634765625,0.08917128976591338
77,2023-11-10 00:00:00-05:00,359.44352549012945,368.0047983943206,359.0259201844492,367.5772399902344,28042100,0.0,0.0,2023-11-10 00:00:00-05:00,340.27519073486326,0.12797110615941065
78,2023-11-13 00:00:00-05:00,366.1354161498285,366.3840008376076,363.8285429644842,364.6041259765625,19986500,0.0,0.0,2023-11-13 00:00:00-05:00,341.9675521850586,0.10233264767477968
79,2023-11-14 00:00:00-05:00,368.90965949460224,369.8443404235678,365.270375730828,368.173828125,27683900,0.0,0.0,2023-11-14 00:00:00-05:00,343.867236328125,0.11506955644164352
80,2023-11-15 00:00:00-05:00,369.927423387365,371.7706899069042,365.7726013450135,368.32330322265625,26860100,0.75,0.0,2023-11-15 00:00:00-05:00,345.8713409423828,0.12211170002290861
81,2023-11-16 00:00:00-05:00,369.6086098764684,374.97898907452816,368.83145257874895,374.7996520996094,27182300,0.0,0.0,2023-11-16 00:00:00-05:00,348.1391067504883,0.13767216860184206
82,2023-11-17 00:00:00-05:00,372.2489368000008,373.006177875732,365.6630314017086,368.5026550292969,40157000,0.0,0.0,2023-11-17 00:00:00-05:00,350.3232055664063,0.13448028152552616
83,2023-11-20 00:00:00-05:00,369.8676604556097,377.4897857066415,369.6484606912348,376.0650024414063,52465100,0.0,0.0,2023-11-20 00:00:00-05:00,352.75367279052733,0.1484455782056162
84,2023-11-21 00:00:00-05:00,374.3014719500224,374.849456173156,369.768029060882,371.7109375,28423100,0.0,0.0,2023-11-21 00:00:00-05:00,354.9062774658203,0.1309932603141113
85,2023-11-22 00:00:00-05:00,376.6229582157544,378.4064458173944,373.60399762409054,376.4735107421875,23345300,0.0,0.0,2023-11-22 00:00:00-05:00,356.7928802490234,0.11138895195263365
86,2023-11-24 00:00:00-05:00,375.9553509004722,376.5930339373296,373.7733571751277,376.0549926757813,10176600,0.0,0.0,2023-11-24 00:00:00-05:00,359.29394073486327,0.15342339454157017
87,2023-11-27 00:00:00-05:00,375.40739294148256,379.2533468106943,374.8295192546077,377.230712890625,22179200,0.0,0.0,2023-11-27 00:00:00-05:00,361.7583312988281,0.1502938805417775
88,2023-11-28 00:00:00-05:00,376.9716578397609,381.6047115726129,376.7823475868864,381.3058166503906,20453100,0.0,0.0,2023-11-28 00:00:00-05:00,364.05359954833983,0.13686733205937318
89,2023-11-29 00:00:00-05:00,382.3619959752693,382.900006896324,376.0650120437168,377.4698791503906,28963400,0.0,0.0,2023-11-29 00:00:00-05:00,366.1172973632813,0.12276756942424738
90,2023-11-30 00:00:00-05:00,377.1111492517042,378.7053265247488,374.1021620735543,377.5296325683594,30554400,0.0,0.0,2023-11-30 00:00:00-05:00,367.7882369995117,0.09711636151823577
91,2023-12-01 00:00:00-05:00,375.3874942948421,376.78238809250456,369.957336174965,373.1456909179688,33020400,0.0,0.0,2023-12-01 00:00:00-05:00,369.12811584472655,0.07737179970103458
92,2023-12-04 00:00:00-05:00,367.75536425812913,368.1738171585699,361.5779388723323,367.7952270507813,32063300,0.0,0.0,2023-12-04 00:00:00-05:00,369.9777389526368,0.04843879199015588
93,2023-12-05 00:00:00-05:00,365.1150388834657,371.7208603257401,364.2880455366595,371.1629028320313,23065000,0.0,0.0,2023-12-05 00:00:00-05:00,370.810302734375,0.0469696177990242
94,2023-12-06 00:00:00-05:00,372.179235207606,372.8168879326677,366.6892979220525,367.45648193359375,21182100,0.0,0.0,2023-12-06 00:00:00-05:00,371.25867614746096,0.02501462505048102
95,2023-12-07 00:00:00-05:00,366.888570912378,370.0968418597553,364.98552528024254,369.5986633300781,23118900,0.0,0.0,2023-12-07 00:00:00-05:00,371.6814163208008,0.023411178775121888
96,2023-12-08 00:00:00-05:00,367.8550246152953,373.0958418736685,366.8885570878822,372.86669921875,20144800,0.0,0.0,2023-12-08 00:00:00-05:00,372.39234771728513,0.03964507010614193
97,2023-12-11 00:00:00-05:00,367.1376534308522,370.2462825338904,364.7663188081386,369.9473571777344,27708800,0.0,0.0,2023-12-11 00:00:00-05:00,372.51085357666017,0.006447943261021827
98,2023-12-12 00:00:00-05:00,369.49900475535793,373.0560065931844,369.1104109247906,373.0161437988281,24838300,0.0,0.0,2023-12-12 00:00:00-05:00,372.9314544677735,0.02307164736475409
99,2023-12-13 00:00:00-05:00,374.6501475165293,376.26427139499,369.4192732759839,373.0061645507813,30955500,0.0,0.0,2023-12-13 00:00:00-05:00,373.1730712890625,0.013125149200286623
100,2023-12-14 00:00:00-05:00,371.95004363783136,372.3984164677515,362.803493321252,364.596923828125,43277500,0.0,0.0,2023-12-14 00:00:00-05:00,372.986752319336,-0.010117142635090337
101,2023-12-15 00:00:00-05:00,365.5135853947542,371.0433547919304,364.9456545856767,369.3794555664063,78478200,0.0,0.0,2023-12-15 00:00:00-05:00,372.71574249267576,-0.01446158368301409
102,2023-12-18 00:00:00-05:00,368.10409536790144,371.6411504549793,367.3368810395729,371.29241943359375,21802900,0.0,0.0,2023-12-18 00:00:00-05:00,372.8552307128906,0.007570540852887664
103,2023-12-19 00:00:00-05:00,370.1366362454512,371.9002075195313,368.4926533475945,371.9002075195313,20603700,0.0,0.0,2023-12-19 00:00:00-05:00,372.64699096679686,-0.011074667663401927
104,2023-12-20 00:00:00-05:00,373.6338850684048,374.6601315898032,369.1801679421332,369.2698364257813,26316700,0.0,0.0,2023-12-20 00:00:00-05:00,372.5249359130859,-0.006567202704974684
105,2023-12-21 00:00:00-05:00,371.2027584205127,373.0460249365637,368.69194974756255,372.17919921875,17708000,0.0,0.0,2023-12-21 00:00:00-05:00,372.3102203369141,-0.011406676435140484
106,2023-12-22 00:00:00-05:00,372.3187082886128,373.8132439163671,371.3522406997422,373.2154235839844,17091100,0.0,0.0,2023-12-22 00:00:00-05:00,372.1682418823242,-0.00755094107803822
107,2023-12-26 00:00:00-05:00,373.6338932458213,375.5668283527253,372.139357672838,373.2951354980469,12673100,0.0,0.0,2023-12-26 00:00:00-05:00,371.9714630126953,-0.010432812753820575
108,2023-12-27 00:00:00-05:00,372.3286548604165,373.6936591040817,371.4518558233871,372.707275390625,14905400,0.0,0.0,2023-12-27 00:00:00-05:00,371.5415359497071,-0.02255024939115835
109,2023-12-28 00:00:00-05:00,374.00251027524166,375.0885357217738,372.796926857554,373.912841796875,14327000,0.0,0.0,2023-12-28 00:00:00-05:00,371.3636840820312,-0.009423367399597038
110,2023-12-29 00:00:00-05:00,374.630211671261,375.7859893773128,372.11940311381113,374.6700744628906,18723000,0.0,0.0,2023-12-29 00:00:00-05:00,371.2207061767578,-0.007574393792654011
111,2024-01-02 00:00:00-05:00,372.49801864009765,374.5305954623476,365.43385105996384,369.5189208984375,25258600,0.0,0.0,2024-01-02 00:00:00-05:00,371.0393676757813,-0.009719447679026327
112,2024-01-03 00:00:00-05:00,367.6657044739025,371.90022170287017,367.1675259763769,369.2499084472656,23083500,0.0,0.0,2024-01-03 00:00:00-05:00,371.1121017456055,0.003955139407732178
113,2024-01-04 00:00:00-05:00,369.3196442790212,371.74078437158255,365.83239495172,366.5995788574219,20901500,0.0,0.0,2024-01-04 00:00:00-05:00,370.883935546875,-0.012294666141983934
114,2024-01-05 00:00:00-05:00,367.62583504860334,370.7045744590051,365.1648320989654,366.4102783203125,20987000,0.0,0.0,2024-01-05 00:00:00-05:00,370.8316253662109,-0.002847149702669638
115,2024-01-08 00:00:00-05:00,367.9546333036372,373.8331640144909,367.6657116620335,373.3250122070313,23134000,0.0,0.0,2024-01-08 00:00:00-05:00,371.01794281005857,0.010082149224726278
116,2024-01-09 00:00:00-05:00,370.6547921135484,374.6202736719342,369.837772043359,374.4210205078125,20830000,0.0,0.0,2024-01-09 00:00:00-05:00,371.0956588745117,0.00416857094591494
117,2024-01-10 00:00:00-05:00,374.99887074193686,382.7704734099731,374.9490650556245,381.3755493164063,25514200,0.0,0.0,2024-01-10 00:00:00-05:00,371.6670684814453,0.030891400943787506
118,2024-01-11 00:00:00-05:00,384.5938251077712,389.2567688504009,378.9943032963563,383.2288208007813,27850800,0.0,0.0,2024-01-11 00:00:00-05:00,372.17770233154295,0.027378646130289175
119,2024-01-12 00:00:00-05:00,384.085654728996,387.2640360289869,383.24871848789536,387.0548095703125,21645700,0.0,0.0,2024-01-12 00:00:00-05:00,372.88013458251953,0.03766330520689998
120,2024-01-16 00:00:00-05:00,392.2259009146194,392.594548140202,386.2078961109172,388.8482360839844,27202300,0.0,0.0,2024-01-16 00:00:00-05:00,374.0927001953125,0.06651540556412305
121,2024-01-17 00:00:00-05:00,386.5666157174596,388.6888306734322,383.40815051863945,388.0511779785156,22234100,0.0,0.0,2024-01-17 00:00:00-05:00,375.026286315918,0.05054889255678319
122,2024-01-18 00:00:00-05:00,390.2929581989216,392.55467760172,388.69878094646725,392.4351196289063,23392100,0.0,0.0,2024-01-18 00:00:00-05:00,376.0834213256836,0.05694352776597422
123,2024-01-19 00:00:00-05:00,394.3182489009859,397.2176513671875,392.0664723917622,397.2176513671875,29272000,0.0,0.0,2024-01-19 00:00:00-05:00,377.3492935180664,0.06807590675067465
124,2024-01-22 00:00:00-05:00,398.562744398946,399.1605647225327,392.1561757331064,395.0655517578125,27016900,0.0,0.0,2024-01-22 00:00:00-05:00,378.639079284668,0.06985600443759998
125,2024-01-23 00:00:00-05:00,394.3082893401539,397.92507017562633,392.49491227231,397.4468078613281,20525900,0.0,0.0,2024-01-23 00:00:00-05:00,379.9024597167969,0.06789097481970496
126,2024-01-24 00:00:00-05:00,400.077202138336,404.15229865872726,398.99117664666807,401.0934753417969,24867000,0.0,0.0,2024-01-24 00:00:00-05:00,381.2963623046875,0.07469694443519992
127,2024-01-25 00:00:00-05:00,402.8470658663829,405.5272686044704,401.0635783388432,403.3950500488281,21021200,0.0,0.0,2024-01-25 00:00:00-05:00,382.8013580322266,0.08063302113653914
128,2024-01-26 00:00:00-05:00,402.8968956284636,404.6903565631296,400.9639605180638,402.45849609375,17803300,0.0,0.0,2024-01-26 00:00:00-05:00,384.2889190673829,0.07982463093038228
129,2024-01-29 00:00:00-05:00,404.5807162485552,408.4864490216237,402.8570077124404,408.2273864746094,24510200,0.0,0.0,2024-01-29 00:00:00-05:00,386.00464630126953,0.0917715061960227
130,2024-01-30 00:00:00-05:00,410.7581450200405,411.5452451544988,404.96931330411513,407.10150146484375,33477600,0.0,0.0,2024-01-30 00:00:00-05:00,387.6262176513672,0.08655996091613471
131,2024-01-31 00:00:00-05:00,405.4774563026804,413.8070170468435,395.7629750712065,396.1316223144531,47871100,0.0,0.0,2024-01-31 00:00:00-05:00,388.956852722168,0.07201986125990589
132,2024-02-01 00:00:00-05:00,400.3661430887312,406.5136795131276,400.3362535932585,402.3090515136719,30657700,0.0,0.0,2024-02-01 00:00:00-05:00,390.6098098754883,0.0895305382888878
133,2024-02-02 00:00:00-05:00,402.3389148621203,411.146707030406,402.0898256139005,409.721923828125,28245000,0.0,0.0,2024-02-02 00:00:00-05:00,392.76592712402345,0.11762791737268818
134,2024-02-05 00:00:00-05:00,408.4067279404744,409.6621474896679,402.5182544257179,404.1722106933594,25352300,0.0,0.0,2024-02-05 00:00:00-05:00,394.6540237426758,0.1030591514685506
135,2024-02-06 00:00:00-05:00,404.4013806871001,406.4837631511439,401.4421992052691,404.0127868652344,18382600,0.0,0.0,2024-02-06 00:00:00-05:00,396.188412475586,0.0822012285669862
136,2024-02-07 00:00:00-05:00,405.9557204458073,412.7907152400205,405.9158576498608,412.5416259765625,22340500,0.0,0.0,2024-02-07 00:00:00-05:00,398.0944427490234,0.10181214029342822
137,2024-02-08 00:00:00-05:00,412.54160040751873,414.04610919560594,411.0271487258644,412.6013793945313,21225300,0.0,0.0,2024-02-08 00:00:00-05:00,399.6557342529297,0.08187685375765574
138,2024-02-09 00:00:00-05:00,413.7372340115969,419.2869496617994,413.5778132467736,419.0179138183594,22032800,0.0,0.0,2024-02-09 00:00:00-05:00,401.4451889038086,0.09338831286956562
139,2024-02-12 00:00:00-05:00,419.0278719990405,419.2072089505953,413.2390406136733,413.7471923828125,21202900,0.0,0.0,2024-02-12 00:00:00-05:00,402.7798080444337,0.06896279842674602
140,2024-02-13 00:00:00-05:00,403.4648051926135,408.57612145725096,401.9204640083129,404.83978271484375,27824900,0.0,0.0,2024-02-13 00:00:00-05:00,403.5793853759766,0.04112541898584188
141,2024-02-14 00:00:00-05:00,407.3352897899812,409.1020919927128,403.8415914326495,408.7527160644531,20401200,0.75,0.0,2024-02-14 00:00:00-05:00,404.6144622802735,0.053347442968163516
142,2024-02-15 00:00:00-05:00,407.40517526345513,408.39338306094857,403.5621009382895,405.8280029296875,21825500,0.0,0.0,2024-02-15 00:00:00-05:00,405.2841064453125,0.03412763697970189
143,2024-02-16 00:00:00-05:00,407.2254609854372,407.55488388072,402.71361019542087,403.3324890136719,22281100,0.0,0.0,2024-02-16 00:00:00-05:00,405.58984832763673,0.015394174013762196
144,2024-02-20 00:00:00-05:00,402.51396031989606,403.7617097063283,397.2933963831479,402.0647888183594,24307900,0.0,0.0,2024-02-20 00:00:00-05:00,405.939810180664,0.017716647349798942
145,2024-02-21 00:00:00-05:00,399.4495112817143,401.56568936868905,396.50481054244585,401.4558715820313,18631100,0.0,0.0,2024-02-21 00:00:00-05:00,406.1402633666992,0.010087044709897297
146,2024-02-22 00:00:00-05:00,409.4514507524349,412.0866815623282,407.8343724545819,410.9088134765625,27009900,0.0,0.0,2024-02-22 00:00:00-05:00,406.6310302734375,0.02447144802443213
147,2024-02-23 00:00:00-05:00,414.9216169054419,415.11124679274457,408.23366779094334,409.6011962890625,16295900,0.0,0.0,2024-02-23 00:00:00-05:00,406.9413375854492,0.01538478531028864
148,2024-02-26 00:00:00-05:00,410.7191689845332,411.41792083871513,406.6265448299651,406.8062438964844,16193500,0.0,0.0,2024-02-26 00:00:00-05:00,407.1587249755859,0.010802971846621379
149,2024-02-27 00:00:00-05:00,407.2553989143576,407.5848218041096,403.1228688791387,406.746337890625,14835800,0.0,0.0,2024-02-27 00:00:00-05:00,407.08467254638674,-0.003627999083487432
150,2024-02-28 00:00:00-05:00,407.4450641188284,408.56304268349,404.5902281742556,406.9859008789063,13183100,0.0,0.0,2024-02-28 00:00:00-05:00,407.07889251708986,-0.00028396010705311614
151,2024-02-29 00:00:00-05:00,407.90426607674624,413.4542529655189,405.1891621664909,412.895263671875,31947300,0.0,0.0,2024-02-29 00:00:00-05:00,407.9170745849609,0.042318361910816504
152,2024-03-01 00:00:00-05:00,410.52949723992697,415.12122103068015,410.1402152756455,414.75189208984375,17800300,0.0,0.0,2024-03-01 00:00:00-05:00,408.5392166137696,0.030928562331262954
153,2024-03-04 00:00:00-05:00,412.69562732176615,416.59859124551787,411.5776486918427,414.1729736328125,17596000,0.0,0.0,2024-03-04 00:00:00-05:00,408.7617691040039,0.010863587096097582
154,2024-03-05 00:00:00-05:00,413.2146520985426,413.5041384800025,399.918658051461,401.9250183105469,26919200,0.0,0.0,2024-03-05 00:00:00-05:00,408.64940948486327,-0.0055599873602329986
155,2024-03-06 00:00:00-05:00,402.2444482540863,404.43050756631806,397.6727080099208,401.3660278320313,22344100,0.0,0.0,2024-03-06 00:00:00-05:00,408.5170715332032,-0.0065511763965182546
156,2024-03-07 00:00:00-05:00,405.38879918961857,409.04221322352737,401.515780034678,408.40338134765625,18718500,0.0,0.0,2024-03-07 00:00:00-05:00,408.3101593017578,-0.010031095938768053
157,2024-03-08 00:00:00-05:00,407.22547438886056,409.6810671817932,403.6020051972745,405.4886169433594,17971700,0.0,0.0,2024-03-08 00:00:00-05:00,407.9545211791992,-0.017238823732507846
158,2024-03-11 00:00:00-04:00,403.0330455779823,404.949571586061,400.5375467926275,403.7916564941406,16120800,0.0,0.0,2024-03-11 00:00:00-04:00,407.1932083129883,-0.03633796270299605
159,2024-03-12 00:00:00-04:00,406.8860757637264,414.8217739825116,406.05758358137246,414.53228759765625,22457000,0.0,0.0,2024-03-12 00:00:00-04:00,407.23246307373046,0.001897523969461412
160,2024-03-13 00:00:00-04:00,417.347229202486,417.4270717612545,410.70920842660473,414.3526306152344,17115900,0.0,0.0,2024-03-13 00:00:00-04:00,407.70810546875,0.02349780902607379
161,2024-03-14 00:00:00-04:00,419.4833620962516,427.049731617204,417.2374131464856,424.4544067382813,34157300,0.0,0.0,2024-03-14 00:00:00-04:00,408.4931900024414,0.038413666886441655
162,2024-03-15 00:00:00-04:00,418.5350853170581,421.8391232916164,412.04678843633377,415.6702575683594,45049800,0.0,0.0,2024-03-15 00:00:00-04:00,408.985302734375,0.024252280689406103
